time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,yaw_rate,roll_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,
+3.120000e+00,+0.000000e+00,+4.159212e+00,+3.202488e-03,+4.717722e+00,+7.683999e-03,+3.531359e+00,+1.390739e-02,+6.135041e-04,-1.107572e-02,+1.389973e-03,-3.521439e-03,-1.058615e-02,+6.981503e-02,-1.422250e-02,-2.231887e-03,+9.758731e-03,+1.068069e+01,+1.078015e+01,+1.065022e+01,+1.074736e+01,+1.629170e-02,+2.068117e-02,+1.807288e-02,+2.241715e-02,+1.164647e+03,
+3.130000e+00,+0.000000e+00,+4.206594e+00,+3.292549e-03,+4.753101e+00,+7.768832e-03,+3.542874e+00,+1.407859e-02,+6.286218e-04,-1.111113e-02,+1.416333e-03,-3.508574e-03,-1.065489e-02,+6.991117e-02,-1.428675e-02,-2.245047e-03,+9.796657e-03,+1.076126e+01,+1.086205e+01,+1.073050e+01,+1.082893e+01,+1.627899e-02,+2.068878e-02,+1.806539e-02,+2.242973e-02,+1.168205e+03,
+3.140000e+00,+0.000000e+00,+4.254330e+00,+3.384276e-03,+4.788596e+00,+7.854102e-03,+3.554358e+00,+1.425134e-02,+6.440051e-04,-1.114641e-02,+1.442975e-03,-3.495622e-03,-1.072356e-02,+7.000706e-02,-1.435106e-02,-2.258232e-03,+9.834597e-03,+1.084210e+01,+1.094422e+01,+1.081105e+01,+1.091078e+01,+1.626632e-02,+2.069637e-02,+1.805792e-02,+2.244228e-02,+1.171753e+03,
+3.150000e+00,+0.000000e+00,+4.302422e+00,+3.477696e-03,+4.824205e+00,+7.939804e-03,+3.565811e+00,+1.442617e-02,+6.596569e-04,-1.118157e-02,+1.469903e-03,-3.482585e-03,-1.079217e-02,+7.010272e-02,-1.441543e-02,-2.271439e-03,+9.872551e-03,+1.092321e+01,+1.102667e+01,+1.089186e+01,+1.099290e+01,+1.625368e-02,+2.070395e-02,+1.805045e-02,+2.245479e-02,+1.175291e+03,
+3.160000e+00,+0.000000e+00,+4.350870e+00,+3.572838e-03,+4.859929e+00,+8.025934e-03,+3.577233e+00,+1.460244e-02,+6.755799e-04,-1.121660e-02,+1.497115e-03,-3.469462e-03,-1.086070e-02,+7.019814e-02,-1.447986e-02,-2.284669e-03,+9.910518e-03,+1.100459e+01,+1.110939e+01,+1.097294e+01,+1.107530e+01,+1.624108e-02,+2.071152e-02,+1.804300e-02,+2.246726e-02,+1.178820e+03,
+3.170000e+00,+0.000000e+00,+4.399677e+00,+3.669729e-03,+4.895767e+00,+8.112485e-03,+3.588623e+00,+1.478050e-02,+6.917771e-04,-1.125151e-02,+1.524613e-03,-3.456255e-03,-1.092917e-02,+7.029333e-02,-1.454434e-02,-2.297923e-03,+9.948499e-03,+1.108622e+01,+1.119239e+01,+1.105428e+01,+1.115797e+01,+1.622851e-02,+2.071907e-02,+1.803556e-02,+2.247970e-02,+1.182340e+03,
+3.180000e+00,+0.000000e+00,+4.448842e+00,+3.768398e-03,+4.931719e+00,+8.199453e-03,+3.599981e+00,+1.496043e-02,+7.082512e-04,-1.128629e-02,+1.552399e-03,-3.442965e-03,-1.099759e-02,+7.038827e-02,-1.460889e-02,-2.311198e-03,+9.986494e-03,+1.116813e+01,+1.127566e+01,+1.113588e+01,+1.124091e+01,+1.621599e-02,+2.072661e-02,+1.802813e-02,+2.249210e-02,+1.185850e+03,
+3.190000e+00,+0.000000e+00,+4.498367e+00,+3.868874e-03,+4.967784e+00,+8.286832e-03,+3.611308e+00,+1.514233e-02,+7.250051e-04,-1.132095e-02,+1.580472e-03,-3.429593e-03,-1.106594e-02,+7.048298e-02,-1.467349e-02,-2.324496e-03,+1.002450e-02,+1.125029e+01,+1.135920e+01,+1.121775e+01,+1.132413e+01,+1.620349e-02,+2.073413e-02,+1.802071e-02,+2.250445e-02,+1.189350e+03,
+3.200000e+00,+0.000000e+00,+4.548254e+00,+3.971186e-03,+5.003963e+00,+8.374617e-03,+3.622604e+00,+1.532584e-02,+7.420417e-04,-1.135547e-02,+1.608833e-03,-3.416141e-03,-1.113425e-02,+7.057744e-02,-1.473816e-02,-2.337816e-03,+1.006252e-02,+1.133272e+01,+1.144302e+01,+1.129988e+01,+1.140761e+01,+1.619104e-02,+2.074164e-02,+1.801330e-02,+2.251677e-02,+1.192840e+03,
+3.210000e+00,+0.000000e+00,+4.598504e+00,+4.075364e-03,+5.040255e+00,+8.462802e-03,+3.633868e+00,+1.551106e-02,+7.593638e-04,-1.138987e-02,+1.637484e-03,-3.402609e-03,-1.120250e-02,+7.067167e-02,-1.480288e-02,-2.351157e-03,+1.010056e-02,+1.141542e+01,+1.152710e+01,+1.138226e+01,+1.149137e+01,+1.617862e-02,+2.074913e-02,+1.800591e-02,+2.252906e-02,+1.196322e+03,
+3.220000e+00,+0.000000e+00,+4.649116e+00,+4.181438e-03,+5.076659e+00,+8.551380e-03,+3.645099e+00,+1.569836e-02,+7.769744e-04,-1.142414e-02,+1.666426e-03,-3.388999e-03,-1.127070e-02,+7.076565e-02,-1.486765e-02,-2.364521e-03,+1.013861e-02,+1.149837e+01,+1.161146e+01,+1.146491e+01,+1.157539e+01,+1.616624e-02,+2.075661e-02,+1.799853e-02,+2.254130e-02,+1.199793e+03,
+3.230000e+00,+0.000000e+00,+4.700094e+00,+4.289440e-03,+5.113176e+00,+8.640346e-03,+3.656300e+00,+1.588691e-02,+7.948762e-04,-1.145829e-02,+1.695658e-03,-3.375314e-03,-1.133886e-02,+7.085940e-02,-1.493248e-02,-2.377905e-03,+1.017667e-02,+1.158158e+01,+1.169609e+01,+1.154782e+01,+1.165968e+01,+1.615389e-02,+2.076407e-02,+1.799115e-02,+2.255351e-02,+1.203255e+03,
+3.240000e+00,+0.000000e+00,+4.751437e+00,+4.399399e-03,+5.149804e+00,+8.729694e-03,+3.667468e+00,+1.607787e-02,+8.130722e-04,-1.149230e-02,+1.725182e-03,-3.361554e-03,-1.140698e-02,+7.095290e-02,-1.499737e-02,-2.391310e-03,+1.021475e-02,+1.166506e+01,+1.178098e+01,+1.163099e+01,+1.174424e+01,+1.614158e-02,+2.077152e-02,+1.798379e-02,+2.256567e-02,+1.206707e+03,
+3.250000e+00,+0.000000e+00,+4.803147e+00,+4.511349e-03,+5.186545e+00,+8.819417e-03,+3.678604e+00,+1.627046e-02,+8.315652e-04,-1.152618e-02,+1.754999e-03,-3.347722e-03,-1.147505e-02,+7.104616e-02,-1.506231e-02,-2.404736e-03,+1.025283e-02,+1.174879e+01,+1.186615e+01,+1.171441e+01,+1.182907e+01,+1.612932e-02,+2.077896e-02,+1.797645e-02,+2.257780e-02,+1.210149e+03,
+3.260000e+00,+0.000000e+00,+4.855226e+00,+4.625320e-03,+5.223396e+00,+8.909509e-03,+3.689708e+00,+1.646493e-02,+8.503583e-04,-1.155992e-02,+1.785108e-03,-3.333819e-03,-1.154308e-02,+7.113917e-02,-1.512730e-02,-2.418182e-03,+1.029094e-02,+1.183278e+01,+1.195158e+01,+1.179810e+01,+1.191417e+01,+1.611708e-02,+2.078638e-02,+1.796911e-02,+2.258989e-02,+1.213581e+03,
+3.270000e+00,+0.000000e+00,+4.907673e+00,+4.741346e-03,+5.260359e+00,+8.999962e-03,+3.700780e+00,+1.666122e-02,+8.694543e-04,-1.159354e-02,+1.815512e-03,-3.319847e-03,-1.161107e-02,+7.123195e-02,-1.519235e-02,-2.431649e-03,+1.032905e-02,+1.191703e+01,+1.203728e+01,+1.188204e+01,+1.199953e+01,+1.610489e-02,+2.079378e-02,+1.796179e-02,+2.260195e-02,+1.217004e+03,
+3.280000e+00,+0.000000e+00,+4.960491e+00,+4.859460e-03,+5.297433e+00,+9.090771e-03,+3.711819e+00,+1.685932e-02,+8.888561e-04,-1.162702e-02,+1.846210e-03,-3.305808e-03,-1.167903e-02,+7.132448e-02,-1.525745e-02,-2.445135e-03,+1.036718e-02,+1.200154e+01,+1.212324e+01,+1.196623e+01,+1.208515e+01,+1.609274e-02,+2.080117e-02,+1.795448e-02,+2.261396e-02,+1.220417e+03,
+3.290000e+00,+0.000000e+00,+5.013680e+00,+4.979694e-03,+5.334616e+00,+9.181928e-03,+3.722827e+00,+1.705924e-02,+9.085666e-04,-1.166037e-02,+1.877203e-03,-3.291703e-03,-1.174695e-02,+7.141677e-02,-1.532260e-02,-2.458641e-03,+1.040531e-02,+1.208630e+01,+1.220947e+01,+1.205068e+01,+1.217104e+01,+1.608063e-02,+2.080855e-02,+1.794718e-02,+2.262593e-02,+1.223820e+03,
+3.300000e+00,+0.000000e+00,+5.067242e+00,+5.102084e-03,+5.371910e+00,+9.273426e-03,+3.733802e+00,+1.726128e-02,+9.285888e-04,-1.169359e-02,+1.908493e-03,-3.277534e-03,-1.181484e-02,+7.150881e-02,-1.538780e-02,-2.472166e-03,+1.044347e-02,+1.217132e+01,+1.229597e+01,+1.213539e+01,+1.225720e+01,+1.606855e-02,+2.081591e-02,+1.793989e-02,+2.263787e-02,+1.227213e+03,
+3.310000e+00,+0.000000e+00,+5.121177e+00,+5.226663e-03,+5.409314e+00,+9.365257e-03,+3.744744e+00,+1.746526e-02,+9.489256e-04,-1.172667e-02,+1.940079e-03,-3.263301e-03,-1.188270e-02,+7.160061e-02,-1.545305e-02,-2.485711e-03,+1.048163e-02,+1.225659e+01,+1.238273e+01,+1.222035e+01,+1.234362e+01,+1.605652e-02,+2.082326e-02,+1.793262e-02,+2.264976e-02,+1.230596e+03,
+3.320000e+00,+0.000000e+00,+5.175487e+00,+5.353468e-03,+5.446827e+00,+9.457415e-03,+3.755654e+00,+1.767097e-02,+9.695800e-04,-1.175962e-02,+1.971962e-03,-3.249008e-03,-1.195053e-02,+7.169216e-02,-1.551835e-02,-2.499274e-03,+1.051981e-02,+1.234212e+01,+1.246975e+01,+1.230556e+01,+1.243029e+01,+1.604453e-02,+2.083060e-02,+1.792536e-02,+2.266162e-02,+1.233970e+03,
+3.330000e+00,+0.000000e+00,+5.230172e+00,+5.482532e-03,+5.484449e+00,+9.549891e-03,+3.766531e+00,+1.787900e-02,+9.905549e-04,-1.179243e-02,+2.004143e-03,-3.234653e-03,-1.201833e-02,+7.178347e-02,-1.558371e-02,-2.512856e-03,+1.055799e-02,+1.242790e+01,+1.255704e+01,+1.239102e+01,+1.251724e+01,+1.603258e-02,+2.083792e-02,+1.791811e-02,+2.267344e-02,+1.237333e+03,
+3.340000e+00,+0.000000e+00,+5.285235e+00,+5.613892e-03,+5.522180e+00,+9.642678e-03,+3.777376e+00,+1.808840e-02,+1.011853e-03,-1.182511e-02,+2.036622e-03,-3.220238e-03,-1.208611e-02,+7.187453e-02,-1.564911e-02,-2.526456e-03,+1.059620e-02,+1.251394e+01,+1.264458e+01,+1.247674e+01,+1.260444e+01,+1.602067e-02,+2.084522e-02,+1.791088e-02,+2.268522e-02,+1.240687e+03,
+3.350000e+00,+0.000000e+00,+5.340675e+00,+5.747585e-03,+5.560019e+00,+9.735768e-03,+3.788188e+00,+1.829976e-02,+1.033478e-03,-1.185765e-02,+2.069400e-03,-3.205763e-03,-1.215385e-02,+7.196535e-02,-1.571456e-02,-2.540074e-03,+1.063441e-02,+1.260022e+01,+1.273239e+01,+1.256270e+01,+1.269190e+01,+1.600880e-02,+2.085252e-02,+1.790366e-02,+2.269696e-02,+1.244030e+03,
+3.360000e+00,+0.000000e+00,+5.396495e+00,+5.883647e-03,+5.597967e+00,+9.829152e-03,+3.798967e+00,+1.851354e-02,+1.055432e-03,-1.189005e-02,+2.102478e-03,-3.191228e-03,-1.222157e-02,+7.205592e-02,-1.578005e-02,-2.553710e-03,+1.067263e-02,+1.268676e+01,+1.282046e+01,+1.264892e+01,+1.277962e+01,+1.599697e-02,+2.085980e-02,+1.789645e-02,+2.270866e-02,+1.247364e+03,
+3.370000e+00,+0.000000e+00,+5.452695e+00,+6.022117e-03,+5.636022e+00,+9.922823e-03,+3.809713e+00,+1.872909e-02,+1.077719e-03,-1.192232e-02,+2.135856e-03,-3.176633e-03,-1.228927e-02,+7.214625e-02,-1.584559e-02,-2.567363e-03,+1.071087e-02,+1.277355e+01,+1.290879e+01,+1.273539e+01,+1.286760e+01,+1.598518e-02,+2.086706e-02,+1.788926e-02,+2.272032e-02,+1.250687e+03,
+3.380000e+00,+0.000000e+00,+5.509275e+00,+6.163032e-03,+5.674185e+00,+1.001677e-02,+3.820426e+00,+1.894641e-02,+1.100341e-03,-1.195444e-02,+2.169534e-03,-3.161976e-03,-1.235694e-02,+7.223632e-02,-1.591118e-02,-2.581034e-03,+1.074912e-02,+1.286059e+01,+1.299737e+01,+1.282210e+01,+1.295584e+01,+1.597344e-02,+2.087432e-02,+1.788208e-02,+2.273194e-02,+1.254001e+03,
+3.390000e+00,+0.000000e+00,+5.566239e+00,+6.306431e-03,+5.712455e+00,+1.011099e-02,+3.831107e+00,+1.916604e-02,+1.123301e-03,-1.198643e-02,+2.203513e-03,-3.147257e-03,-1.242460e-02,+7.232616e-02,-1.597682e-02,-2.594722e-03,+1.078737e-02,+1.294787e+01,+1.308622e+01,+1.290907e+01,+1.304433e+01,+1.596174e-02,+2.088156e-02,+1.787492e-02,+2.274353e-02,+1.257304e+03,
+3.400000e+00,+0.000000e+00,+5.623585e+00,+6.452353e-03,+5.750832e+00,+1.020547e-02,+3.841754e+00,+1.938723e-02,+1.146603e-03,-1.201828e-02,+2.237794e-03,-3.132473e-03,-1.249223e-02,+7.241574e-02,-1.604250e-02,-2.608426e-03,+1.082564e-02,+1.303541e+01,+1.317532e+01,+1.299628e+01,+1.313308e+01,+1.595008e-02,+2.088878e-02,+1.786777e-02,+2.275507e-02,+1.260597e+03,
+3.410000e+00,+0.000000e+00,+5.681316e+00,+6.600838e-03,+5.789315e+00,+1.030020e-02,+3.852368e+00,+1.961102e-02,+1.170249e-03,-1.205000e-02,+2.272377e-03,-3.117622e-03,-1.255984e-02,+7.250508e-02,-1.610822e-02,-2.622147e-03,+1.086393e-02,+1.312319e+01,+1.326468e+01,+1.308373e+01,+1.322209e+01,+1.593847e-02,+2.089600e-02,+1.786063e-02,+2.276658e-02,+1.263881e+03,
+3.420000e+00,+0.000000e+00,+5.739432e+00,+6.751927e-03,+5.827904e+00,+1.039518e-02,+3.862949e+00,+1.983620e-02,+1.194243e-03,-1.208157e-02,+2.307262e-03,-3.102702e-03,-1.262743e-02,+7.259417e-02,-1.617399e-02,-2.635885e-03,+1.090222e-02,+1.321122e+01,+1.335429e+01,+1.317143e+01,+1.331135e+01,+1.592689e-02,+2.090320e-02,+1.785351e-02,+2.277805e-02,+1.267154e+03,
+3.430000e+00,+0.000000e+00,+5.797935e+00,+6.905659e-03,+5.866599e+00,+1.049039e-02,+3.873496e+00,+2.006383e-02,+1.218586e-03,-1.211300e-02,+2.342450e-03,-3.087710e-03,-1.269500e-02,+7.268301e-02,-1.623980e-02,-2.649638e-03,+1.094052e-02,+1.329949e+01,+1.344416e+01,+1.325938e+01,+1.340086e+01,+1.591537e-02,+2.091038e-02,+1.784641e-02,+2.278948e-02,+1.270417e+03,
+3.440000e+00,+0.000000e+00,+5.856826e+00,+7.062090e-03,+5.905357e+00,+1.058616e-02,+3.882646e+00,+2.023181e-02,+1.243223e-03,-1.214424e-02,+2.368977e-03,-3.064808e-03,-1.276950e-02,+7.277016e-02,-1.630550e-02,-2.663358e-03,+1.097879e-02,+1.338769e+01,+1.353418e+01,+1.335119e+01,+1.349049e+01,+1.590364e-02,+2.091753e-02,+1.783926e-02,+2.280087e-02,+1.273280e+03,
+3.450000e+00,+0.000000e+00,+5.916104e+00,+7.221252e-03,+5.944259e+00,+1.068172e-02,+3.894541e+00,+2.047677e-02,+1.268193e-03,-1.217531e-02,+2.406486e-03,-3.050452e-03,-1.283358e-02,+7.285932e-02,-1.637125e-02,-2.677104e-03,+1.101704e-02,+1.347666e+01,+1.362456e+01,+1.343962e+01,+1.358051e+01,+1.589214e-02,+2.092460e-02,+1.783216e-02,+2.281216e-02,+1.276935e+03,
+3.460000e+00,+0.000000e+00,+5.975773e+00,+7.383175e-03,+5.983271e+00,+1.077755e-02,+3.905092e+00,+2.072487e-02,+1.293539e-03,-1.220625e-02,+2.444043e-03,-3.036287e-03,-1.289946e-02,+7.294739e-02,-1.643712e-02,-2.690894e-03,+1.105533e-02,+1.356569e+01,+1.371519e+01,+1.352814e+01,+1.367079e+01,+1.588090e-02,+2.093166e-02,+1.782516e-02,+2.282338e-02,+1.280194e+03,
+3.470000e+00,+0.000000e+00,+6.035832e+00,+7.547906e-03,+6.022388e+00,+1.087361e-02,+3.915517e+00,+2.097060e-02,+1.319261e-03,-1.223706e-02,+2.481729e-03,-3.021953e-03,-1.296633e-02,+7.303510e-02,-1.650307e-02,-2.704706e-03,+1.109365e-02,+1.365495e+01,+1.380607e+01,+1.361690e+01,+1.376132e+01,+1.586975e-02,+2.093873e-02,+1.781819e-02,+2.283458e-02,+1.283418e+03,
+3.480000e+00,+0.000000e+00,+6.096283e+00,+7.715487e-03,+6.061609e+00,+1.096987e-02,+3.925899e+00,+2.121558e-02,+1.345361e-03,-1.226773e-02,+2.519548e-03,-3.007476e-03,-1.303353e-02,+7.312261e-02,-1.656905e-02,-2.718532e-03,+1.113199e-02,+1.374445e+01,+1.389720e+01,+1.370590e+01,+1.385210e+01,+1.585860e-02,+2.094582e-02,+1.781123e-02,+2.284576e-02,+1.286630e+03,
+3.490000e+00,+0.000000e+00,+6.157127e+00,+7.885966e-03,+6.100933e+00,+1.106630e-02,+3.936245e+00,+2.146015e-02,+1.371840e-03,-1.229827e-02,+2.557506e-03,-2.992866e-03,-1.310082e-02,+7.320993e-02,-1.663508e-02,-2.732370e-03,+1.117034e-02,+1.383419e+01,+1.398858e+01,+1.379513e+01,+1.394313e+01,+1.584745e-02,+2.095293e-02,+1.780426e-02,+2.285693e-02,+1.289832e+03,
+3.500000e+00,+0.000000e+00,+6.218365e+00,+8.059387e-03,+6.140362e+00,+1.116289e-02,+3.946558e+00,+2.170517e-02,+1.398700e-03,-1.232867e-02,+2.595616e-03,-2.978117e-03,-1.316809e-02,+7.329706e-02,-1.670115e-02,-2.746221e-03,+1.120870e-02,+1.392416e+01,+1.408022e+01,+1.388461e+01,+1.403441e+01,+1.583628e-02,+2.096004e-02,+1.779728e-02,+2.286807e-02,+1.293024e+03,
+3.510000e+00,+0.000000e+00,+6.279997e+00,+8.235796e-03,+6.179893e+00,+1.125961e-02,+3.956837e+00,+2.195181e-02,+1.425942e-03,-1.235893e-02,+2.633894e-03,-2.963216e-03,-1.323535e-02,+7.338398e-02,-1.676725e-02,-2.760084e-03,+1.124708e-02,+1.401438e+01,+1.417210e+01,+1.397433e+01,+1.412593e+01,+1.582512e-02,+2.096716e-02,+1.779029e-02,+2.287919e-02,+1.296204e+03,
+3.520000e+00,+0.000000e+00,+6.342026e+00,+8.415241e-03,+6.219527e+00,+1.135646e-02,+3.967083e+00,+2.220012e-02,+1.453567e-03,-1.238905e-02,+2.672357e-03,-2.948149e-03,-1.330258e-02,+7.347068e-02,-1.683340e-02,-2.773960e-03,+1.128548e-02,+1.410484e+01,+1.426423e+01,+1.406429e+01,+1.421771e+01,+1.581397e-02,+2.097427e-02,+1.778330e-02,+2.289028e-02,+1.299375e+03,
+3.530000e+00,+0.000000e+00,+6.404452e+00,+8.597767e-03,+6.259264e+00,+1.145343e-02,+3.977294e+00,+2.244970e-02,+1.481578e-03,-1.241903e-02,+2.711022e-03,-2.932902e-03,-1.336983e-02,+7.355713e-02,-1.689959e-02,-2.787850e-03,+1.132389e-02,+1.419554e+01,+1.435661e+01,+1.415449e+01,+1.430973e+01,+1.580284e-02,+2.098137e-02,+1.777631e-02,+2.290134e-02,+1.302535e+03,
+3.540000e+00,+0.000000e+00,+6.467275e+00,+8.783424e-03,+6.299102e+00,+1.155052e-02,+3.987472e+00,+2.270139e-02,+1.509977e-03,-1.244887e-02,+2.749904e-03,-2.917466e-03,-1.343709e-02,+7.364334e-02,-1.696582e-02,-2.801753e-03,+1.136232e-02,+1.428647e+01,+1.444923e+01,+1.424493e+01,+1.440199e+01,+1.579174e-02,+2.098846e-02,+1.776933e-02,+2.291236e-02,+1.305685e+03,
